trace,p,sizeRate,size,hitRate,update
hm_0,0.2,0.5,47764,0.479711395381,129372,319884,0.353,2520000000000,180000000000
hm_0,1,0.1,7714,0.426904269527,178843,185688,0.245,2700000000000,180000000000
hm_0,0.5,0.2,15429,0.456933135151,129320,185688,0.245,2700000000000,180000000000
hm_0,0.2,0.5,38573,0.418551548835,93499,185688,0.245,2700000000000,180000000000
hm_0,1,0.1,8687,0.411717597471,195398,213525,0.353,2880000000000,180000000000
hm_0,0.5,0.2,17374,0.426797798853,132630,213525,0.353,2880000000000,180000000000
hm_0,0.2,0.5,43436,0.398730827772,96462,213525,0.353,2880000000000,180000000000
hm_0,1,0.1,4593,0.551324135696,152922,166637,0.206,3060000000000,180000000000
hm_0,0.5,0.2,9186,0.54786151935,117006,166637,0.206,3060000000000,180000000000
hm_0,0.2,0.5,22967,0.532222735647,93773,166637,0.206,3060000000000,180000000000
hm_0,1,0.1,38117,0.347383295426,945763,1065768,0.441,3240000000000,180000000000
hm_0,0.5,0.2,76234,0.389694567673,574372,1065768,0.441,3240000000000,180000000000
hm_0,0.2,0.5,190586,0.366590102161,377268,1065768,0.441,3240000000000,180000000000
hm_0,1,0.1,21440,0.373044770145,462189,519632,0.386,3420000000000,180000000000
hm_0,0.5,0.2,42881,0.393493857191,290573,519632,0.386,3420000000000,180000000000
hm_0,0.2,0.5,107204,0.333745804723,188178,519632,0.386,3420000000000,180000000000
hm_0,1,0.1,33042,0.198627022855,711573,756604,0.44,3600000000000,180000000000
hm_0,0.5,0.2,66084,0.279008569873,383736,756604,0.44,3600000000000,180000000000
hm_0,0.2,0.5,165211,0.249861221987,227609,756604,0.44,3600000000000,180000000000
hm_0,1,0.1,15450,0.329640533003,260121,271068,0.265,3780000000000,180000000000
hm_0,0.5,0.2,30900,0.327700060501,168834,271068,0.265,3780000000000,180000000000
hm_0,0.2,0.5,77250,0.312910413623,110649,271068,0.265,3780000000000,180000000000
hm_0,1,0.1,13989,0.337213409813,285637,297245,0.355,3960000000000,180000000000
hm_0,0.5,0.2,27978,0.336897172366,185729,297245,0.355,3960000000000,180000000000
hm_0,0.2,0.5,69945,0.323995357365,120865,297245,0.355,3960000000000,180000000000
hm_0,1,0.1,14249,0.364743836672,264184,290752,0.25,4140000000000,180000000000
hm_0,0.5,0.2,28499,0.367010373101,174732,290752,0.25,4140000000000,180000000000
hm_0,0.2,0.5,71249,0.334759520141,117882,290752,0.25,4140000000000,180000000000
hm_0,1,0.1,8534,0.459123633775,189088,221962,0.411,4320000000000,180000000000
hm_0,0.5,0.2,17069,0.465345419486,130889,221962,0.411,4320000000000,180000000000
hm_0,0.2,0.5,42674,0.412714789018,95829,221962,0.411,4320000000000,180000000000
hm_0,1,0.1,13651,0.342606993756,260925,268754,0.286,4500000000000,180000000000
hm_0,0.5,0.2,27302,0.335786630152,171404,268754,0.286,4500000000000,180000000000
hm_0,0.2,0.5,68256,0.316828772781,113498,268754,0.286,4500000000000,180000000000
hm_0,1,0.1,9289,0.428068850112,210935,227683,0.266,4680000000000,180000000000
hm_0,0.5,0.2,18578,0.432588291616,148160,227683,0.266,4680000000000,180000000000
hm_0,0.2,0.5,46446,0.415876459815,106614,227683,0.266,4680000000000,180000000000
hm_0,1,0.1,4671,0.52130435977,140283,145604,0.106,4860000000000,180000000000
hm_0,0.5,0.2,9342,0.530596686904,106226,145604,0.106,4860000000000,180000000000
hm_0,0.2,0.5,23355,0.527052828219,85463,145604,0.106,4860000000000,180000000000
hm_0,1,0.1,9771,0.430361684968,219266,241785,0.305,5040000000000,180000000000
hm_0,0.5,0.2,19542,0.434228756953,150389,241785,0.305,5040000000000,180000000000
hm_0,0.2,0.5,48856,0.40031019294,109415,241785,0.305,5040000000000,180000000000
hm_0,1,0.1,4368,0.485963851519,167240,185236,0.307,5220000000000,180000000000
hm_0,0.5,0.2,8736,0.547744498909,114891,185236,0.307,5220000000000,180000000000
hm_0,0.2,0.5,21842,0.530264095532,92013,185236,0.307,5220000000000,180000000000
web_1,0,18000,0.1,354,1,0.402537796976,6456,7408,0.307
wdev_0,0,18000,0.1,2677,1,0.42564005183,82099,89524,0.418
mds_0,0,18000,0.1,2588,1,0.602983137027,70599,73949,0.099
src2_0,0,18000,0.1,2721,1,0.612713743279,71935,78482,0.172
rsrch_0,0,18000,0.1,3579,1,0.469487545467,104084,108595,0.156
ts_0,0,18000,0.1,3610,1,0.32657183847,148533,155439,0.443
stg_0,0,18000,0.1,3445,1,0.420632620461,141085,148367,0.175
proj_3,0,18000,0.1,2364,1,0.141383386467,26326,27917,0.693
web_0,0,18000,0.1,52782,1,0.245607794391,673006,750591,0.79
web_1,0,18000,0.1,354,1,0.402537796976,6456,7408,0.307
wdev_0,0,18000,0.1,2677,1,0.42564005183,82099,89524,0.418
mds_0,0,18000,0.1,2588,1,0.602983137027,70599,73949,0.099
src2_0,0,18000,0.1,2721,1,0.612713743279,71935,78482,0.172
rsrch_0,0,18000,0.1,3579,1,0.469487545467,104084,108595,0.156
ts_0,0,18000,0.1,3610,1,0.32657183847,148533,155439,0.443
stg_0,0,18000,0.1,3445,1,0.420632620461,141085,148367,0.175
proj_3,0,18000,0.1,2364,1,0.141383386467,26326,27917,0.693
web_0,0,18000,0.1,52782,1,0.245607794391,673006,750591,0.79
usr_1,0,18000,0.1,2812693,1,0.0766994975652,28542791,30572521,0.987
src1_2,0,18000,0.1,36274,1,0.160442853285,440639,459204,0.57
src2_2,0,18000,0.1,352,1,0.0287081339713,5087,5225,0.323
prn_0,0,18000,0.1,44826,1,0.322011861046,757654,766037,0.448
stg_1,0,18000,0.1,2225,1,0.283350061857,42832,42841,0.069
prxy_0,0,18000,0.1,4208,1,0.898197784145,481398,511315,0.089
mds_1,0,18000,0.1,11150,1,0.321409391968,133128,167590,0.793
proj_0,0,18000,0.1,24161,1,0.249247793289,325189,350635,0.725
proj_4,0,18000,0.1,6855,1,0.345286108239,94150,116040,0.699
prn_1,0,18000,0.1,114505,1,0.323414479252,1704547,2106863,0.772
web_2,0,18000,0.1,1201646,1,0.0486346675444,12026443,12638680,0.998
web_1,0,18000,0.2,709,0.5,0.406992440605,4222,7408,0.307
wdev_0,0,18000,0.2,5354,0.5,0.495565434967,52134,89524,0.418
mds_0,0,18000,0.2,5176,0.5,0.593530676547,55560,73949,0.099
src2_0,0,18000,0.2,5443,0.5,0.612917611682,56924,78482,0.172
rsrch_0,0,18000,0.2,7159,0.5,0.509526221281,73932,108595,0.156
ts_0,0,18000,0.2,7220,0.5,0.473870778891,84647,155439,0.443
stg_0,0,18000,0.2,6891,0.5,0.479277736963,98177,148367,0.175
proj_3,0,18000,0.2,4728,0.5,0.0982913636852,14507,27917,0.693
web_0,0,18000,0.2,105564,0.5,0.195905626366,398971,750591,0.79
usr_1,0,18000,0.2,5625386,0.5,0.0422504575269,14879254,30572521,0.987
src1_2,0,18000,0.2,72549,0.5,0.157394099355,250972,459204,0.57
src2_2,0,18000,0.2,705,0.5,0.017033492823,2658,5225,0.323
prn_0,0,18000,0.2,89653,0.5,0.327414994315,484625,766037,0.448
stg_1,0,18000,0.2,4451,0.5,0.368081977545,29248,42841,0.069
prxy_0,0,18000,0.2,8417,0.5,0.897399841585,454110,511315,0.089
mds_1,0,18000,0.2,22300,0.5,0.188155617877,82102,167590,0.793
proj_0,0,18000,0.2,48322,0.5,0.219116745333,194956,350635,0.725
proj_4,0,18000,0.2,13710,0.5,0.220199931058,59263,116040,0.699
prn_1,0,18000,0.2,229011,0.5,0.243336657391,1007131,2106863,0.772
web_2,0,18000,0.2,2403293,0.5,0.0258106068039,6157731,12638680,0.998
web_1,0,18000,0.5,1773,0.2,0.364335853132,2824,7408,0.307
wdev_0,0,18000,0.5,13385,0.2,0.473280907913,38870,89524,0.418
mds_0,0,18000,0.5,12941,0.2,0.56137337895,45622,73949,0.099
src2_0,0,18000,0.5,13609,0.2,0.583038148875,47082,78482,0.172
rsrch_0,0,18000,0.5,17898,0.2,0.488199272526,59760,108595,0.156
ts_0,0,18000,0.5,18051,0.2,0.486949864577,63490,155439,0.443
stg_0,0,18000,0.5,17227,0.2,0.50630531048,79016,148367,0.175
proj_3,0,18000,0.5,11820,0.2,0.0716409356306,6927,27917,0.693
web_0,0,18000,0.5,263910,0.2,0.165438967427,215457,750591,0.79
usr_1,0,18000,0.5,14063466,0.2,0.0192941563439,6150477,30572521,0.987
src1_2,0,18000,0.5,181374,0.2,0.101401555736,120860,459204,0.57
src2_2,0,18000,0.5,1763,0.2,0.071961722488,1323,5225,0.323
prn_0,0,18000,0.5,224133,0.2,0.287800719809,315930,766037,0.448
stg_1,0,18000,0.5,11128,0.2,0.326042809458,19631,42841,0.069
prxy_0,0,18000,0.5,21044,0.2,0.883424112338,433284,511315,0.089
mds_1,0,18000,0.5,55751,0.2,0.104290232114,40840,167590,0.793
proj_0,0,18000,0.5,120806,0.2,0.207318151354,113003,350635,0.725
proj_4,0,18000,0.5,34277,0.2,0.113124784557,28352,116040,0.699
prn_1,0,18000,0.5,572528,0.2,0.160053596271,489171,2106863,0.772
web_2,0,18000,0.5,6008233,0.2,0.0112615399709,2500722,12638680,0.998
web_1,1,18000,0.1,383,1,0.316036914505,5549,5743,0.294
wdev_0,1,18000,0.1,2209,1,0.541137599455,62352,67493,0.238
mds_0,1,18000,0.1,2061,1,0.63810820448,60597,61698,0.039
src2_0,1,18000,0.1,1534,1,0.705547216157,56940,58624,0.056
rsrch_0,1,18000,0.1,2275,1,0.563266513459,87842,87898,0.008
ts_0,1,18000,0.1,1645,1,0.54510996119,77250,77300,0.006
stg_0,1,18000,0.1,2412,1,0.471029774458,111777,111908,0.005
proj_3,1,18000,0.1,23290,1,0.0623402448204,233013,248427,0.999
web_0,1,18000,0.1,8265,1,0.481310091383,198964,214153,0.296
usr_1,1,18000,0.1,5518448,1,0.0677181247121,55472586,59354405,0.996
src1_2,1,18000,0.1,11609,1,0.156642066099,4565703,4583092,0.012
prn_0,1,18000,0.1,4272,1,0.682472312238,264453,266002,0.039
stg_1,1,18000,0.1,1222,1,0.200680272109,31752,31752,0.005
prxy_0,1,18000,0.1,3129,1,0.923071098824,461587,462258,0.019
mds_1,1,18000,0.1,2476,1,0.27938630137,45625,45625,0.001
proj_0,1,18000,0.1,2380,1,0.664742751024,91718,94772,0.236
prn_1,1,18000,0.1,18005,1,0.244228942227,244180,278935,0.727
web_1,1,18000,0.2,766,0.5,0.268500783563,3568,5743,0.294
wdev_0,1,18000,0.2,4418,0.5,0.589127761397,45021,67493,0.238
mds_0,1,18000,0.2,4123,0.5,0.634639696587,49594,61698,0.039
src2_0,1,18000,0.2,3069,0.5,0.711244541485,48786,58624,0.056
rsrch_0,1,18000,0.2,4551,0.5,0.560661220961,68608,87898,0.008
ts_0,1,18000,0.2,3290,0.5,0.550284605433,59943,77300,0.006
stg_0,1,18000,0.2,4824,0.5,0.476346641884,82497,111908,0.005
proj_3,1,18000,0.2,46581,0.5,0.0312928948947,120377,248427,0.999
web_0,1,18000,0.2,16530,0.5,0.491158190639,144599,214153,0.296
usr_1,1,18000,0.2,11036896,0.5,0.0356314581875,28738157,59354405,0.996
src1_2,1,18000,0.2,23219,0.5,0.536262854859,3500959,4583092,0.012
prn_0,1,18000,0.2,8545,0.5,0.739716242735,230346,266002,0.039
stg_1,1,18000,0.2,2445,0.5,0.436633912824,22803,31752,0.005
prxy_0,1,18000,0.2,6259,0.5,0.915341649036,442472,462258,0.019
mds_1,1,18000,0.2,4953,0.5,0.216350684932,27718,45625,0.001
proj_0,1,18000,0.2,4760,0.5,0.671569661925,74281,94772,0.236
prn_1,1,18000,0.2,36010,0.5,0.187491709538,136815,278935,0.727
web_1,1,18000,0.5,1915,0.2,0.238028904754,2200,5743,0.294
wdev_0,1,18000,0.5,11046,0.2,0.529921621501,36525,67493,0.238
mds_0,1,18000,0.5,10308,0.2,0.606405394016,41537,61698,0.039
src2_0,1,18000,0.5,7674,0.2,0.679448689956,42627,58624,0.056
rsrch_0,1,18000,0.5,11377,0.2,0.566781951808,57346,87898,0.008
ts_0,1,18000,0.5,8226,0.2,0.586869340233,51728,77300,0.006
stg_0,1,18000,0.5,12062,0.2,0.548271794688,71298,111908,0.005
proj_3,1,18000,0.5,116454,0.2,0.0125912239813,48848,248427,0.999
web_0,1,18000,0.5,41325,0.2,0.425672299711,107864,214153,0.296
usr_1,1,18000,0.5,27592241,0.2,0.0149624952015,11776816,59354405,0.996
src1_2,1,18000,0.5,58049,0.2,0.87405947775,4087701,4583092,0.012
prn_0,1,18000,0.5,21363,0.2,0.67874301697,197028,266002,0.039
stg_1,1,18000,0.5,6112,0.2,0.414902998236,16870,31752,0.005
prxy_0,1,18000,0.5,15647,0.2,0.897754068075,424293,462258,0.019
mds_1,1,18000,0.5,12384,0.2,0.227704109589,17338,45625,0.001
proj_0,1,18000,0.5,11900,0.2,0.621470476512,62919,94772,0.236
prn_1,1,18000,0.5,90026,0.2,0.125842938319,67829,278935,0.727
web_1,2,18000,0.1,211,1,0.410976120654,4592,4774,0.17
wdev_0,2,18000,0.1,3169,1,0.531410903423,74194,78269,0.148
mds_0,2,18000,0.1,2393,1,0.601386724836,63783,64180,0.012
src2_0,2,18000,0.1,1321,1,0.722021256759,53630,53630,0.0
rsrch_0,2,18000,0.1,2389,1,0.557100504327,90737,91409,0.016
ts_0,2,18000,0.1,1689,1,0.544956008998,75055,75129,0.025
stg_0,2,18000,0.1,2354,1,0.474626618599,108736,108736,0.0
proj_3,2,18000,0.1,11894,1,0.399263530793,279352,464921,1.0
web_0,2,18000,0.1,2271,1,0.732357605691,109071,110345,0.027
src2_1,2,18000,0.1,270,1,0.00961881011756,2788,2807,0.023
usr_1,2,18000,0.1,131091,1,0.259033070001,38347125,51522406,0.987
src1_2,2,18000,0.1,3056,1,0.453240601385,57802,63121,0.371
prn_0,2,18000,0.1,5752,1,0.687341276541,276692,278393,0.038
stg_1,2,18000,0.1,1415,1,0.203658719448,33345,33345,0.0
prxy_0,2,18000,0.1,3031,1,0.925033189058,448229,457229,0.039
mds_1,2,18000,0.1,1974,1,0.307791214901,24872,28776,0.608
proj_0,2,18000,0.1,4019,1,0.129548618644,470393,474787,0.05
prn_1,2,18000,0.1,35697,1,0.230397227578,444122,496894,0.763
web_1,2,18000,0.2,422,0.5,0.449518223712,3201,4774,0.17
wdev_0,2,18000,0.2,6338,0.5,0.523272304488,54726,78269,0.148
mds_0,2,18000,0.2,4787,0.5,0.598083515114,51016,64180,0.012
src2_0,2,18000,0.2,2642,0.5,0.73598732053,46441,53630,0.0
rsrch_0,2,18000,0.2,4779,0.5,0.54908160028,70223,91409,0.016
ts_0,2,18000,0.2,3378,0.5,0.55197061055,58214,75129,0.025
stg_0,2,18000,0.2,4709,0.5,0.482149426133,80562,108736,0.0
proj_3,2,18000,0.2,23789,0.5,0.202258018029,185328,464921,1.0
web_0,2,18000,0.2,4543,0.5,0.725769178486,94319,110345,0.027
src2_1,2,18000,0.2,541,0.5,0.00641254007838,1387,2807,0.023
usr_1,2,18000,0.2,262182,0.5,0.280901555723,18699344,51522406,0.987
src1_2,2,18000,0.2,6113,0.5,0.433880958793,40881,63121,0.371
prn_0,2,18000,0.2,11504,0.5,0.711856979163,237097,278393,0.038
stg_1,2,18000,0.2,2830,0.5,0.422462138252,23723,33345,0.0
prxy_0,2,18000,0.2,6062,0.5,0.918821859506,430257,457229,0.039
mds_1,2,18000,0.2,3949,0.5,0.18772588268,15091,28776,0.608
proj_0,2,18000,0.2,8039,0.5,0.13174328699,265321,474787,0.05
prn_1,2,18000,0.2,71395,0.5,0.163807572641,247462,496894,0.763
web_1,2,18000,0.5,1056,0.2,0.398198575618,2245,4774,0.17
wdev_0,2,18000,0.5,15845,0.2,0.45265686287,41236,78269,0.148
mds_0,2,18000,0.5,11969,0.2,0.567513244001,41711,64180,0.012
src2_0,2,18000,0.5,6605,0.2,0.709658773075,41186,53630,0.0
rsrch_0,2,18000,0.5,11947,0.2,0.553884190835,58321,91409,0.016
ts_0,2,18000,0.5,8445,0.2,0.586737478204,50295,75129,0.025
stg_0,2,18000,0.5,11772,0.2,0.555207107122,70060,108736,0.0
proj_3,2,18000,0.5,59474,0.2,0.216019495785,72685,464921,1.0
web_0,2,18000,0.5,11359,0.2,0.693914540759,82801,110345,0.027
src2_1,2,18000,0.5,1354,0.2,0.00926255789099,525,2807,0.023
usr_1,2,18000,0.5,655457,0.2,0.92430891135,966307,51522406,0.987
src1_2,2,18000,0.5,15284,0.2,0.386384879834,28758,63121,0.371
prn_0,2,18000,0.5,28762,0.2,0.650763489025,199327,278393,0.038
stg_1,2,18000,0.5,7075,0.2,0.391303043935,17125,33345,0.0
prxy_0,2,18000,0.5,15157,0.2,0.903520992763,414704,457229,0.039
mds_1,2,18000,0.5,9873,0.2,0.105226577704,7317,28776,0.608
proj_0,2,18000,0.5,20099,0.2,0.737025234474,373001,474787,0.05
prn_1,2,18000,0.5,178489,0.2,0.0861712960913,112441,496894,0.763
web_1,3,18000,0.1,401,1,0.627427586664,8484,15087,0.521
wdev_0,3,18000,0.1,4371,1,0.498207713617,99572,125259,0.361
mds_0,3,18000,0.1,1744,1,0.652173130568,55469,55565,0.003
src2_0,3,18000,0.1,1363,1,0.724618172405,57932,57945,0.002
rsrch_0,3,18000,0.1,3472,1,0.471841079513,113416,114422,0.164
ts_0,3,18000,0.1,3151,1,0.416321575853,113833,116153,0.278
stg_0,3,18000,0.1,3539,1,0.454750726582,130466,134190,0.085
proj_3,3,18000,0.1,18244,1,0.345582003758,226923,325668,0.807
web_0,3,18000,0.1,3508,1,0.67087856631,124830,129791,0.142
usr_1,3,18000,0.1,158035,1,0.292326643546,2587143,3166020,0.824
src1_2,3,18000,0.1,4537,1,0.392064626435,103044,110543,0.28
prn_0,3,18000,0.1,36052,1,0.371892158115,642720,657852,0.111
stg_1,3,18000,0.1,2157,1,0.254794396337,44039,44114,0.007
prxy_0,3,18000,0.1,2589,1,0.937202438169,441917,442135,0.005
mds_1,3,18000,0.1,3244,1,0.112639479945,53495,59686,0.938
proj_0,3,18000,0.1,3679,1,0.201895512783,323065,324767,0.053
proj_4,3,18000,0.1,251,1,0.120684193855,3033,3157,0.122
prn_1,3,18000,0.1,176374,1,0.289968402761,2017360,2565414,0.84
web_1,3,18000,0.2,802,0.5,0.690528269371,5520,15087,0.521
wdev_0,3,18000,0.2,8742,0.5,0.490830998172,72376,125259,0.361
mds_0,3,18000,0.2,3489,0.5,0.669126248538,46329,55565,0.003
src2_0,3,18000,0.2,2727,0.5,0.732090775736,50194,57945,0.002
rsrch_0,3,18000,0.2,6945,0.5,0.497011064306,80679,114422,0.164
ts_0,3,18000,0.2,6302,0.5,0.455735108004,77585,116153,0.278
stg_0,3,18000,0.2,7079,0.5,0.525143453312,99663,134190,0.085
proj_3,3,18000,0.2,36488,0.5,0.191996143312,143645,325668,0.807
web_0,3,18000,0.2,7016,0.5,0.650021958379,104268,129791,0.142
usr_1,3,18000,0.2,316071,0.5,0.281504222968,1476858,3166020,0.824
src1_2,3,18000,0.2,9075,0.5,0.39759188732,70326,110543,0.28
prn_0,3,18000,0.2,72104,0.5,0.351807093389,433446,657852,0.111
stg_1,3,18000,0.2,4315,0.5,0.375073672757,30261,44114,0.007
prxy_0,3,18000,0.2,5178,0.5,0.930401348005,426643,442135,0.005
mds_1,3,18000,0.2,6488,0.5,0.0605167040847,28419,59686,0.938
proj_0,3,18000,0.2,7359,0.5,0.197507751711,193086,324767,0.053
proj_4,3,18000,0.2,502,0.5,0.0681026290782,1597,3157,0.122
prn_1,3,18000,0.2,352748,0.5,0.189118793302,1174923,2565414,0.84
web_2,3,18000,0.2,163,0.5,0.746741573034,3905,4450,0.0
web_1,3,18000,0.5,2006,0.2,0.63339298734,3890,15087,0.521
wdev_0,3,18000,0.5,21855,0.2,0.445876144628,50887,125259,0.361
mds_0,3,18000,0.5,8724,0.2,0.643210654189,39661,55565,0.003
src2_0,3,18000,0.5,6819,0.2,0.706221416861,44377,57945,0.002
rsrch_0,3,18000,0.5,17363,0.2,0.473283109891,63966,114422,0.164
ts_0,3,18000,0.5,15757,0.2,0.461796079309,59981,116153,0.278
stg_0,3,18000,0.5,17699,0.2,0.498770400179,79283,134190,0.085
proj_3,3,18000,0.5,91220,0.2,0.107628013805,67679,325668,0.807
web_0,3,18000,0.5,17540,0.2,0.614094968064,88153,129791,0.142
usr_1,3,18000,0.5,790178,0.2,0.182822913311,793651,3166020,0.824
src1_2,3,18000,0.5,22688,0.2,0.356015306261,47876,110543,0.28
prn_0,3,18000,0.5,180260,0.2,0.324027288813,292836,657852,0.111
stg_1,3,18000,0.5,10787,0.2,0.334179625516,20707,44114,0.007
prxy_0,3,18000,0.5,12945,0.2,0.915779117238,412308,442135,0.005
mds_1,3,18000,0.5,16221,0.2,0.105384847368,10833,59686,0.938
proj_0,3,18000,0.5,18397,0.2,0.661067780901,235963,324767,0.053
proj_4,3,18000,0.5,1256,0.2,0.0513145391194,765,3157,0.122
prn_1,3,18000,0.5,881870,0.2,0.0967855480636,549955,2565414,0.84
web_2,3,18000,0.5,409,0.2,0.695280898876,3369,4450,0.0
web_1,4,18000,0.1,377,1,0.541680814941,8241,11780,0.403
wdev_0,4,18000,0.1,3187,1,0.423958480109,81195,85164,0.325
mds_0,4,18000,0.1,2915,1,0.568770897755,77272,79554,0.05
src2_0,4,18000,0.1,2400,1,0.634184280355,69442,76503,0.146
rsrch_0,4,18000,0.1,3878,1,0.385270772631,140764,149295,0.318
ts_0,4,18000,0.1,3636,1,0.342686985462,139018,142725,0.371
stg_0,4,18000,0.1,3375,1,0.428302554833,147104,160989,0.209
proj_3,4,18000,0.1,15310,1,0.375735010731,187160,282819,0.922
web_0,4,18000,0.1,3876,1,0.498491592815,197162,223083,0.426
usr_1,4,18000,0.1,89040,1,0.288247207021,1314293,1499116,0.694
src1_2,4,18000,0.1,4448,1,0.340823323385,80277,81086,0.029
prn_0,4,18000,0.1,34971,1,0.386926448474,600798,654344,0.162
stg_1,4,18000,0.1,3301,1,0.233620381013,53069,53069,0.139
prxy_0,4,18000,0.1,4745,1,0.879905505836,473870,490189,0.07
mds_1,4,18000,0.1,8116,1,0.254819899921,190896,241810,0.703
proj_0,4,18000,0.1,4509,1,0.221875870444,310939,319521,0.108
prn_1,4,18000,0.1,140712,1,0.216487992253,1852085,2226396,0.91
web_1,4,18000,0.2,754,0.5,0.617826825127,5297,11780,0.403
wdev_0,4,18000,0.2,6374,0.5,0.506599032455,52088,85164,0.325
mds_0,4,18000,0.2,5831,0.5,0.574854815597,60989,79554,0.05
src2_0,4,18000,0.2,4800,0.5,0.636537129263,55974,76503,0.146
rsrch_0,4,18000,0.2,7756,0.5,0.44489768579,90332,149295,0.318
ts_0,4,18000,0.2,7272,0.5,0.459884393064,83116,142725,0.371
stg_0,4,18000,0.2,6750,0.5,0.452335252719,101956,160989,0.209
proj_3,4,18000,0.2,30620,0.5,0.200874057259,120493,282819,0.922
web_0,4,18000,0.2,7752,0.5,0.607388281492,125957,223083,0.426
usr_1,4,18000,0.2,178081,0.5,0.247621264799,793516,1499116,0.694
src1_2,4,18000,0.2,8897,0.5,0.31832868806,52813,81086,0.029
prn_0,4,18000,0.2,69943,0.5,0.356885674813,412443,654344,0.162
stg_1,4,18000,0.2,6602,0.5,0.274340952345,33840,53069,0.139
prxy_0,4,18000,0.2,9491,0.5,0.874399466328,443562,490189,0.07
mds_1,4,18000,0.2,16233,0.5,0.185629213018,104975,241810,0.703
proj_0,4,18000,0.2,9018,0.5,0.265847941137,193647,319521,0.108
prn_1,4,18000,0.2,281425,0.5,0.166306443238,1009355,2226396,0.91
web_2,4,18000,0.2,129,0.5,0.750338478202,3251,3693,0.0
web_1,4,18000,0.5,1886,0.2,0.549660441426,3860,11780,0.403
wdev_0,4,18000,0.5,15936,0.2,0.430639706918,40248,85164,0.325
mds_0,4,18000,0.5,14579,0.2,0.547338914448,49469,79554,0.05
src2_0,4,18000,0.5,12001,0.2,0.608146085774,46598,76503,0.146
rsrch_0,4,18000,0.5,19391,0.2,0.490458488228,66286,149295,0.318
ts_0,4,18000,0.5,18181,0.2,0.475901208618,63136,142725,0.371
stg_0,4,18000,0.5,16877,0.2,0.519439216344,81825,160989,0.209
proj_3,4,18000,0.5,76550,0.2,0.106209271654,57048,282819,0.922
web_0,4,18000,0.5,19382,0.2,0.630872814154,99723,223083,0.426
usr_1,4,18000,0.5,445203,0.2,0.177119715886,433724,1499116,0.694
src1_2,4,18000,0.5,22242,0.2,0.308166637891,35998,81086,0.029
prn_0,4,18000,0.5,174858,0.2,0.304454537674,274139,654344,0.162
stg_1,4,18000,0.5,16506,0.2,0.254668450508,21457,53069,0.139
prxy_0,4,18000,0.5,23729,0.2,0.858568837734,418735,490189,0.07
mds_1,4,18000,0.5,40582,0.2,0.260415202018,40275,241810,0.703
proj_0,4,18000,0.5,22545,0.2,0.61098957502,211530,319521,0.108
proj_4,4,18000,0.5,162,0.2,0.0814977973568,109,454,0.185
prn_1,4,18000,0.5,703564,0.2,0.104394725826,455576,2226396,0.91
web_2,4,18000,0.5,323,0.2,0.697535878689,2815,3693,0.0
web_1,5,18000,0.1,94789,1,0.0646696984132,951536,1013937,0.994
wdev_0,5,18000,0.1,2066,1,0.534925506034,59923,62891,0.222
mds_0,5,18000,0.1,2502,1,0.598159245348,65072,69754,0.098
src2_0,5,18000,0.1,1921,1,0.66991872465,61030,63857,0.074
rsrch_0,5,18000,0.1,1854,1,0.600699993396,75715,75715,0.0
ts_0,5,18000,0.1,2783,1,0.426439232409,102762,105056,0.242
stg_0,5,18000,0.1,2436,1,0.478879451016,112047,113373,0.017
proj_3,5,18000,0.1,14780,1,0.357657674593,171763,265975,0.993
web_0,5,18000,0.1,4814,1,0.648872391449,146078,156792,0.156
usr_1,5,18000,0.1,747635,1,0.142217483674,8043651,8923502,0.942
src1_2,5,18000,0.1,26374,1,0.136566916338,293421,310141,0.834
src2_2,5,18000,0.1,222,1,0.056330472103,3539,3728,0.394
prn_0,5,18000,0.1,40408,1,0.365054125298,722587,729511,0.462
stg_1,5,18000,0.1,2652,1,0.252113758647,48109,48137,0.126
prxy_0,5,18000,0.1,2640,1,0.9356663013,438613,446127,0.02
proj_0,5,18000,0.1,3866,1,0.205800051732,293169,297687,0.087
proj_4,5,18000,0.1,6064,1,0.338133684532,83845,104784,0.764
prn_1,5,18000,0.1,62811,1,0.367028489072,1075639,1266275,0.488
web_2,5,18000,0.1,1749875,1,0.0523103058185,17586276,18554470,0.997
web_1,5,18000,0.2,189579,0.5,0.0335977481836,492581,1013937,0.994
wdev_0,5,18000,0.2,4132,0.5,0.595331605476,43509,62891,0.222
mds_0,5,18000,0.2,5004,0.5,0.617641999025,51130,69754,0.098
src2_0,5,18000,0.2,3843,0.5,0.673003742738,51271,63857,0.074
rsrch_0,5,18000,0.2,3709,0.5,0.611847058047,61061,75715,0.0
ts_0,5,18000,0.2,5566,0.5,0.491794852269,69652,105056,0.242
stg_0,5,18000,0.2,4873,0.5,0.480572975929,83056,113373,0.017
proj_3,5,18000,0.2,29561,0.5,0.185393364038,109420,265975,0.993
web_0,5,18000,0.2,9629,0.5,0.617091433236,117798,156792,0.156
usr_1,5,18000,0.2,1495270,0.5,0.0879297163826,4374276,8923502,0.942
src1_2,5,18000,0.2,52749,0.5,0.106054987893,162129,310141,0.834
src2_2,5,18000,0.2,445,0.5,0.056330472103,1902,3728,0.394
prn_0,5,18000,0.2,80817,0.5,0.35264718421,472912,729511,0.462
stg_1,5,18000,0.2,5305,0.5,0.339177763467,32258,48137,0.126
prxy_0,5,18000,0.2,5280,0.5,0.926195903857,422821,446127,0.02
