wdev_0,17,18000,0.4,13440,1,0.666485438,89857,123233,0.368,32.09178571,32.09178571,32.09178571,32.09178571,431313.6,431313.6
wdev_0,17,18000,0.5,16800,1,0.667913627,89815,123233,0.368,25.66142857,25.66142857,25.66142857,25.66142857,431112,431112
wdev_0,17,18000,0.6,20160,1,0.673285565,89540,123233,0.368,21.31904762,21.31904762,21.31904762,21.31904762,429792,429792
wdev_0,17,18000,0.7,23520,1,0.696355684,89058,123233,0.368,18.17510204,18.17510204,18.17510204,18.17510204,427478.4,427478.4
src1_2,23,18000,0.1,52089,1,0.298363307,226507,228815,0.053,20.87261418,20.87261418,20.87261418,20.87261418,1087233.6,1087233.6
src1_2,23,18000,0.2,104178,1,0.300487293,226507,228815,0.053,10.43630709,10.43630709,10.43630709,10.43630709,1087233.6,1087233.6
src1_2,23,18000,0.3,156268,1,0.422979263,226507,228815,0.053,6.957493537,6.957493537,6.957493537,10,1087233.6,1562680
src1_2,23,18000,0.4,208357,1,0.422979263,226507,228815,0.053,5.218128501,5.218128501,5.218128501,10,1087233.6,2083570
src1_2,23,18000,0.5,260447,1,0.422979263,226507,228815,0.053,4.174490779,4.174490779,4.174490779,10,1087233.6,2604470
src1_2,23,18000,0.6,312536,1,0.422979263,226507,228815,0.053,3.478746768,3.478746768,3.478746768,10,1087233.6,3125360
src1_2,23,18000,0.7,364625,1,0.422979263,226507,228815,0.053,2.98178567,2.98178567,3,10,1093875,3646250
rsrch_0,4,18000,0.1,9377,1,0.523125356,121847,149295,0.318,62.3723579,62.3723579,62.3723579,62.3723579,584865.6,584865.6
rsrch_0,4,18000,0.2,18754,1,0.532167856,121542,149295,0.318,31.1081156,31.1081156,31.1081156,31.1081156,583401.6,583401.6
rsrch_0,4,18000,0.3,28131,1,0.625318999,108927,149295,0.318,18.58624293,18.58624293,18.58624293,18.58624293,522849.6,522849.6
rsrch_0,4,18000,0.4,37509,1,0.728276232,108915,149295,0.318,13.93777493,13.93777493,13.93777493,13.93777493,522792,522792
rsrch_0,4,18000,0.5,46886,1,0.740225728,108851,149295,0.318,11.14372734,11.14372734,11.14372734,11.14372734,522484.8,522484.8
rsrch_0,4,18000,0.6,56263,1,0.740225728,108851,149295,0.318,9.28647246,9.28647246,9.28647246,10,522484.8,562630
rsrch_0,4,18000,0.7,65641,1,0.740225728,108851,149295,0.318,7.959732484,7.959732484,7.959732484,10,522484.8,656410
ts_0,1,18000,0.1,23928,1,0.787153946,77250,77300,0.006,15.49648947,15.49648947,15.49648947,15.49648947,370800,370800
ts_0,1,18000,0.2,47857,1,0.787153946,77250,77300,0.006,7.74808283,7.74808283,7.74808283,10,370800,478570
ts_0,1,18000,0.3,71786,1,0.787153946,77250,77300,0.006,5.165352576,5.165352576,5.165352576,10,370800,717860
ts_0,1,18000,0.4,95715,1,0.787153946,77250,77300,0.006,3.87400094,3.87400094,3.87400094,10,370800,957150
ts_0,1,18000,0.5,119644,1,0.787153946,77250,77300,0.006,3.099194276,3.099194276,3.099194276,10,370800,1196440
ts_0,1,18000,0.6,143573,1,0.787153946,77250,77300,0.006,2.582658299,2.582658299,3,10,430719,1435730
ts_0,1,18000,0.7,167502,1,0.787153946,77250,77300,0.006,2.213704911,2.213704911,3,10,502506,1675020
ts_0,2,18000,0.1,23928,1,0.775173368,75045,75129,0.025,15.05416249,15.05416249,15.05416249,15.05416249,360216,360216
ts_0,2,18000,0.2,47857,1,0.775173368,75045,75129,0.025,7.526923961,7.526923961,7.526923961,10,360216,478570
ts_0,2,18000,0.3,71786,1,0.775173368,75045,75129,0.025,5.017914357,5.017914357,5.017914357,10,360216,717860
ts_0,2,18000,0.4,95715,1,0.775173368,75045,75129,0.025,3.763422661,3.763422661,3.763422661,10,360216,957150
ts_0,2,18000,0.5,119644,1,0.775173368,75045,75129,0.025,3.010731838,3.010731838,3.010731838,10,360216,1196440
ts_0,2,18000,0.6,143573,1,0.775173368,75045,75129,0.025,2.508939703,2.508939703,3,10,430719,1435730
ts_0,2,18000,0.7,167502,1,0.775173368,75045,75129,0.025,2.150517606,2.150517606,3,10,502506,1675020
ts_0,3,18000,0.1,23928,1,0.641360964,96102,116153,0.278,19.2782347,19.2782347,19.2782347,19.2782347,461289.6,461289.6
ts_0,3,18000,0.2,47857,1,0.728685441,96102,116153,0.278,9.638915937,9.638915937,9.638915937,10,461289.6,478570
ts_0,3,18000,0.3,71786,1,0.728685441,96102,116153,0.278,6.4258992,6.4258992,6.4258992,10,461289.6,717860
ts_0,3,18000,0.4,95715,1,0.728685441,96102,116153,0.278,4.819407616,4.819407616,4.819407616,10,461289.6,957150
ts_0,3,18000,0.5,119644,1,0.728685441,96102,116153,0.278,3.855518037,3.855518037,3.855518037,10,461289.6,1196440
ts_0,3,18000,0.6,143573,1,0.728685441,96102,116153,0.278,3.212927222,3.212927222,3.212927222,10,461289.6,1435730
ts_0,3,18000,0.7,167502,1,0.728685441,96102,116153,0.278,2.753934878,2.753934878,3,10,502506,1675020
ts_0,4,18000,0.1,23928,1,0.635389736,100911,142725,0.371,20.24292879,20.24292879,20.24292879,20.24292879,484372.8,484372.8
ts_0,4,18000,0.2,47857,1,0.745223332,100870,142725,0.371,10.11714065,10.11714065,10.11714065,10.11714065,484176,484176
ts_0,4,18000,0.3,71786,1,0.745223332,100870,142725,0.371,6.744713454,6.744713454,6.744713454,10,484176,717860
ts_0,4,18000,0.4,95715,1,0.745223332,100870,142725,0.371,5.058517474,5.058517474,5.058517474,10,484176,957150
ts_0,4,18000,0.5,119644,1,0.745223332,100870,142725,0.371,4.046805523,4.046805523,4.046805523,10,484176,1196440
ts_0,4,18000,0.6,143573,1,0.745223332,100870,142725,0.371,3.372333238,3.372333238,3.372333238,10,484176,1435730
ts_0,4,18000,0.7,167502,1,0.745223332,100870,142725,0.371,2.890568471,2.890568471,3,10,502506,1675020
ts_0,5,18000,0.1,23928,1,0.670908849,88221,105056,0.242,17.69729188,17.69729188,17.69729188,17.69729188,423460.8,423460.8
ts_0,5,18000,0.2,47857,1,0.735084146,88221,105056,0.242,8.84846104,8.84846104,8.84846104,10,423460.8,478570
ts_0,5,18000,0.3,71786,1,0.735084146,88221,105056,0.242,5.89893294,5.89893294,5.89893294,10,423460.8,717860
ts_0,5,18000,0.4,95715,1,0.735084146,88221,105056,0.242,4.424184297,4.424184297,4.424184297,10,423460.8,957150
ts_0,5,18000,0.5,119644,1,0.735084146,88221,105056,0.242,3.539340042,3.539340042,3.539340042,10,423460.8,1196440
ts_0,5,18000,0.6,143573,1,0.735084146,88221,105056,0.242,2.949445926,2.949445926,3,10,430719,1435730
ts_0,5,18000,0.7,167502,1,0.735084146,88221,105056,0.242,2.528093993,2.528093993,3,10,502506,1675020
ts_0,6,18000,0.1,23928,1,0.79372299,74972,74972,0,15.03951856,15.03951856,15.03951856,15.03951856,359865.6,359865.6
ts_0,6,18000,0.2,47857,1,0.79372299,74972,74972,0,7.519602148,7.519602148,7.519602148,10,359865.6,478570
ts_0,6,18000,0.3,71786,1,0.79372299,74972,74972,0,5.013033182,5.013033182,5.013033182,10,359865.6,717860
ts_0,6,18000,0.4,95715,1,0.79372299,74972,74972,0,3.759761793,3.759761793,3.759761793,10,359865.6,957150
ts_0,6,18000,0.5,119644,1,0.79372299,74972,74972,0,3.007803149,3.007803149,3.007803149,10,359865.6,1196440
ts_0,6,18000,0.6,143573,1,0.79372299,74972,74972,0,2.506499133,2.506499133,3,10,430719,1435730
ts_0,6,18000,0.7,167502,1,0.79372299,74972,74972,0,2.14842569,2.14842569,3,10,502506,1675020
ts_0,7,18000,0.1,23928,1,0.640819154,88684,115485,0.335,17.79017051,17.79017051,17.79017051,17.79017051,425683.2,425683.2
ts_0,7,18000,0.2,47857,1,0.75134433,88684,115485,0.335,8.894899388,8.894899388,8.894899388,10,425683.2,478570
ts_0,7,18000,0.3,71786,1,0.75134433,88684,115485,0.335,5.929891622,5.929891622,5.929891622,10,425683.2,717860
ts_0,7,18000,0.4,95715,1,0.75134433,88684,115485,0.335,4.447403228,4.447403228,4.447403228,10,425683.2,957150
ts_0,7,18000,0.5,119644,1,0.75134433,88684,115485,0.335,3.557915148,3.557915148,3.557915148,10,425683.2,1196440
ts_0,7,18000,0.6,143573,1,0.75134433,88684,115485,0.335,2.96492516,2.96492516,3,10,430719,1435730
ts_0,7,18000,0.7,167502,1,0.75134433,88684,115485,0.335,2.541361894,2.541361894,3,10,502506,1675020
ts_0,8,18000,0.1,23928,1,0.786418065,71654,71654,0.005,14.37392177,14.37392177,14.37392177,14.37392177,343939.2,343939.2
ts_0,8,18000,0.2,47857,1,0.786418065,71654,71654,0.005,7.186810707,7.186810707,7.186810707,10,343939.2,478570
ts_0,8,18000,0.3,71786,1,0.786418065,71654,71654,0.005,4.791173766,4.791173766,4.791173766,10,343939.2,717860
ts_0,8,18000,0.4,95715,1,0.786418065,71654,71654,0.005,3.593367811,3.593367811,3.593367811,10,343939.2,957150
ts_0,8,18000,0.5,119644,1,0.786418065,71654,71654,0.005,2.874688242,2.874688242,3,10,358932,1196440
ts_0,8,18000,0.6,143573,1,0.786418065,71654,71654,0.005,2.395570198,2.395570198,3,10,430719,1435730
ts_0,8,18000,0.7,167502,1,0.786418065,71654,71654,0.005,2.053343841,2.053343841,3,10,502506,1675020
ts_0,9,18000,0.1,23928,1,0.746846245,80002,80856,0.035,16.04854564,16.04854564,16.04854564,16.04854564,384009.6,384009.6
ts_0,9,18000,0.2,47857,1,0.746846245,80002,80856,0.035,8.024105147,8.024105147,8.024105147,10,384009.6,478570
ts_0,9,18000,0.3,71786,1,0.746846245,80002,80856,0.035,5.349366172,5.349366172,5.349366172,10,384009.6,717860
ts_0,9,18000,0.4,95715,1,0.746846245,80002,80856,0.035,4.012010657,4.012010657,4.012010657,10,384009.6,957150
ts_0,9,18000,0.5,119644,1,0.746846245,80002,80856,0.035,3.209601819,3.209601819,3.209601819,10,384009.6,1196440
ts_0,9,18000,0.6,143573,1,0.746846245,80002,80856,0.035,2.674664456,2.674664456,3,10,430719,1435730
ts_0,9,18000,0.7,167502,1,0.746846245,80002,80856,0.035,2.292567253,2.292567253,3,10,502506,1675020
ts_0,10,18000,0.1,23928,1,0.697933699,110759,111310,0.062,22.21845537,22.21845537,22.21845537,22.21845537,531643.2,531643.2
ts_0,10,18000,0.2,47857,1,0.761458988,110759,111310,0.062,11.10899555,11.10899555,11.10899555,11.10899555,531643.2,531643.2
ts_0,10,18000,0.3,71786,1,0.761458988,110759,111310,0.062,7.405945449,7.405945449,7.405945449,10,531643.2,717860
ts_0,10,18000,0.4,95715,1,0.761458988,110759,111310,0.062,5.554439743,5.554439743,5.554439743,10,531643.2,957150
ts_0,10,18000,0.5,119644,1,0.761458988,110759,111310,0.062,4.443542509,4.443542509,4.443542509,10,531643.2,1196440
ts_0,10,18000,0.6,143573,1,0.761458988,110759,111310,0.062,3.702946933,3.702946933,3.702946933,10,531643.2,1435730
ts_0,10,18000,0.7,167502,1,0.761458988,110759,111310,0.062,3.173951356,3.173951356,3.173951356,10,531643.2,1675020
ts_0,11,18000,0.1,23928,1,0.654921774,86764,106486,0.291,17.40501505,17.40501505,17.40501505,17.40501505,416467.2,416467.2
ts_0,11,18000,0.2,47857,1,0.747713314,86763,106486,0.291,8.70222538,8.70222538,8.70222538,10,416462.4,478570
ts_0,11,18000,0.3,71786,1,0.747713314,86763,106486,0.291,5.801443178,5.801443178,5.801443178,10,416462.4,717860
ts_0,11,18000,0.4,95715,1,0.747713314,86763,106486,0.291,4.351067231,4.351067231,4.351067231,10,416462.4,957150
ts_0,11,18000,0.5,119644,1,0.747713314,86763,106486,0.291,3.480846511,3.480846511,3.480846511,10,416462.4,1196440
ts_0,11,18000,0.6,143573,1,0.747713314,86763,106486,0.291,2.900701385,2.900701385,3,10,430719,1435730
ts_0,11,18000,0.7,167502,1,0.747713314,86763,106486,0.291,2.486312999,2.486312999,3,10,502506,1675020
ts_0,12,18000,0.1,23928,1,0.603865817,93520,93693,0.081,18.76028084,18.76028084,18.76028084,18.76028084,448896,448896
ts_0,12,18000,0.2,47857,1,0.66302712,93520,93693,0.081,9.379944418,9.379944418,9.379944418,10,448896,478570
ts_0,12,18000,0.3,71786,1,0.66302712,93520,93693,0.081,6.253252723,6.253252723,6.253252723,10,448896,717860
ts_0,12,18000,0.4,95715,1,0.66302712,93520,93693,0.081,4.68992321,4.68992321,4.68992321,10,448896,957150
ts_0,12,18000,0.5,119644,1,0.66302712,93520,93693,0.081,3.751930728,3.751930728,3.751930728,10,448896,1196440
ts_0,12,18000,0.6,143573,1,0.66302712,93520,93693,0.081,3.126604584,3.126604584,3.126604584,10,448896,1435730
ts_0,12,18000,0.7,167502,1,0.66302712,93520,93693,0.081,2.67994412,2.67994412,3,10,502506,1675020
ts_0,13,18000,0.1,23928,1,0.793167093,77092,77478,0.01,15.46479438,15.46479438,15.46479438,15.46479438,370041.6,370041.6
ts_0,13,18000,0.2,47857,1,0.793167093,77092,77478,0.01,7.732235619,7.732235619,7.732235619,10,370041.6,478570
ts_0,13,18000,0.3,71786,1,0.793167093,77092,77478,0.01,5.154787842,5.154787842,5.154787842,10,370041.6,717860
ts_0,13,18000,0.4,95715,1,0.793167093,77092,77478,0.01,3.866077417,3.866077417,3.866077417,10,370041.6,957150
ts_0,13,18000,0.5,119644,1,0.793167093,77092,77478,0.01,3.092855471,3.092855471,3.092855471,10,370041.6,1196440
ts_0,13,18000,0.6,143573,1,0.793167093,77092,77478,0.01,2.577375969,2.577375969,3,10,430719,1435730
ts_0,13,18000,0.7,167502,1,0.793167093,77092,77478,0.01,2.209177204,2.209177204,3,10,502506,1675020
ts_0,14,18000,0.1,23928,1,0.638054872,94859,126696,0.331,19.02888666,19.02888666,19.02888666,19.02888666,455323.2,455323.2
ts_0,14,18000,0.2,47857,1,0.74194134,94859,126696,0.331,9.51424452,9.51424452,9.51424452,10,455323.2,478570
ts_0,14,18000,0.3,71786,1,0.74194134,94859,126696,0.331,6.342785501,6.342785501,6.342785501,10,455323.2,717860
ts_0,14,18000,0.4,95715,1,0.74194134,94859,126696,0.331,4.757072559,4.757072559,4.757072559,10,455323.2,957150
ts_0,14,18000,0.5,119644,1,0.74194134,94859,126696,0.331,3.805650095,3.805650095,3.805650095,10,455323.2,1196440
ts_0,14,18000,0.6,143573,1,0.74194134,94859,126696,0.331,3.171370662,3.171370662,3.171370662,10,455323.2,1435730
ts_0,14,18000,0.7,167502,1,0.74194134,94859,126696,0.331,2.718315005,2.718315005,3,10,502506,1675020
ts_0,15,18000,0.1,23928,1,0.730458927,99796,141177,0.393,20.01925777,20.01925777,20.01925777,20.01925777,479020.8,479020.8
ts_0,15,18000,0.2,47857,1,0.73676307,99796,141177,0.393,10.00941973,10.00941973,10.00941973,10.00941973,479020.8,479020.8
ts_0,15,18000,0.3,71786,1,0.73676307,99796,141177,0.393,6.672900008,6.672900008,6.672900008,10,479020.8,717860
ts_0,15,18000,0.4,95715,1,0.73676307,99796,141177,0.393,5.004657577,5.004657577,5.004657577,10,479020.8,957150
ts_0,15,18000,0.5,119644,1,0.73676307,99796,141177,0.393,4.003717696,4.003717696,4.003717696,10,479020.8,1196440
ts_0,15,18000,0.6,143573,1,0.73676307,99796,141177,0.393,3.336426765,3.336426765,3.336426765,10,479020.8,1435730
ts_0,15,18000,0.7,167502,1,0.73676307,99796,141177,0.393,2.859791525,2.859791525,3,10,502506,1675020
ts_0,16,18000,0.1,23928,1,0.793431883,72654,72654,0.001,14.57452357,14.57452357,14.57452357,14.57452357,348739.2,348739.2
ts_0,16,18000,0.2,47857,1,0.793431883,72654,72654,0.001,7.287109514,7.287109514,7.287109514,10,348739.2,478570
ts_0,16,18000,0.3,71786,1,0.793431883,72654,72654,0.001,4.858039172,4.858039172,4.858039172,10,348739.2,717860
ts_0,16,18000,0.4,95715,1,0.793431883,72654,72654,0.001,3.64351669,3.64351669,3.64351669,10,348739.2,957150
ts_0,16,18000,0.5,119644,1,0.793431883,72654,72654,0.001,2.914807262,2.914807262,3,10,358932,1196440
ts_0,16,18000,0.6,143573,1,0.793431883,72654,72654,0.001,2.429002668,2.429002668,3,10,430719,1435730
ts_0,16,18000,0.7,167502,1,0.793431883,72654,72654,0.001,2.082000215,2.082000215,3,10,502506,1675020
ts_0,17,18000,0.1,23928,1,0.792117981,75965,76351,0.009,15.23871615,15.23871615,15.23871615,15.23871615,364632,364632
ts_0,17,18000,0.2,47857,1,0.792117981,75965,76351,0.009,7.619198863,7.619198863,7.619198863,10,364632,478570
ts_0,17,18000,0.3,71786,1,0.792117981,75965,76351,0.009,5.07943053,5.07943053,5.07943053,10,364632,717860
ts_0,17,18000,0.4,95715,1,0.792117981,75965,76351,0.009,3.80955963,3.80955963,3.80955963,10,364632,957150
ts_0,17,18000,0.5,119644,1,0.792117981,75965,76351,0.009,3.047641336,3.047641336,3.047641336,10,364632,1196440
ts_0,17,18000,0.6,143573,1,0.792117981,75965,76351,0.009,2.539697575,2.539697575,3,10,430719,1435730
ts_0,17,18000,0.7,167502,1,0.792117981,75965,76351,0.009,2.17688147,2.17688147,3,10,502506,1675020
ts_0,18,18000,0.1,23928,1,0.660195241,106608,163900,0.428,21.38575727,21.38575727,21.38575727,21.38575727,511718.4,511718.4
