usr_1,independent,-4,60,1,1,0.5,usr_1,independent,-5,60,4397,1214,0.78,5609,462,822,0.146550187199,4987
usr_1,independent,-4,60,1,1,0.5,usr_1,independent,-5,60,4397,1214,0.78,5609,462,822,0.146550187199,4987
usr_1,independent,-4,60,1,1,0.5,usr_1,independent,-5,60,4397,1214,0.78,5609,462,822,0.146550187199,4987
usr_1,independent,-5,60,4397,1214,0.78,5611,462,822,0.146497950454,4989
usr_1,independent,-4,60,1136,3094,0.27,4230,356,357,0.0843971631206,4105
usr_1,independent,-3,60,4476,3880,0.54,8354,535,1279,0.153100311228,7741
usr_1,independent,-2,60,1,1,0.5,usr_1,independent,-5,60,4397,1214,0.78,5611,462,822,0.146497950454,4989
usr_1,independent,-4,60,5858,3355,0.64,9213,777,1113,0.120807554542,8489
usr_1,independent,-3,60,1147,3112,0.27,4260,359,360,0.0845070422535,4132
usr_1,independent,-2,60,1058,1649,0.39,2707,218,364,0.134466198744,2537
usr_1,independent,-1,60,4474,3880,0.54,8352,534,1279,0.15313697318,7739
usr_1,independent,-5,60,4397,1214,0.78,5611,462,822,0.146497950454,4989
usr_1,independent,-4,60,5858,3355,0.64,9213,777,1113,0.120807554542,8489
usr_1,independent,-3,60,1147,3112,0.27,4260,359,360,0.0845070422535,4132
usr_1,independent,-2,60,1058,1649,0.39,2707,218,364,0.134466198744,2537
usr_1,independent,-1,60,4474,3880,0.54,8352,534,1279,0.15313697318,7739
usr_1,independent,-5,3600,154712,152440,0.5,307152,19219,98582,0.320955097151,275531
usr_1,independent,-4,3600,171787,95065,0.64,266852,17004,88796,0.332753736153,231517
usr_1,independent,-3,3600,285695,85619,0.77,371314,27862,87542,0.235762723732,331924
usr_1,warm,0,60,494,555,0.47,1047,17267463,155,0.148042024833,1020
usr_1,independent,-2,3600,111968,113126,0.5,225096,14367,70285,0.312244553435,207606
usr_1,warm,1,60,536,378,0.59,912,17267463,102,0.111842105263,881
usr_1,warm,2,60,716,1241,0.37,1955,17267463,685,0.350383631714,1902
usr_1,warm,3,60,211,1331,0.14,1540,17267463,663,0.430519480519,1529
usr_1,warm,4,60,434,1578,0.22,2010,17267463,1117,0.555721393035,1982
usr_1,independent,-1,3600,281865,1001289,0.22,1283152,109842,167053,0.130189564448,1225139
usr_1,warm,0,60,494,555,0.47,1047,17267463,155,0.148042024833,1020
usr_1,warm,1,60,536,378,0.59,912,17267463,102,0.111842105263,881
usr_1,warm,2,60,716,1241,0.37,1955,17267463,685,0.350383631714,1902
usr_1,warm,3,60,211,1331,0.14,1540,17267463,663,0.430519480519,1529
usr_1,warm,4,60,434,1578,0.22,2010,17267463,1117,0.555721393035,1982
usr_1,warm,0,3600,326744,47731,0.87,374473,17267463,55768,0.148923954464,348101
usr_1,warm,1,3600,31213,48650,0.39,79861,17267463,45280,0.566985136675,73965
usr_1,warm,2,3600,250250,33814,0.88,284062,17267463,50369,0.17731692377,258966
usr_1,warm,0,60,494,555,0.47,1047,17267463,155,0.148042024833,1020
usr_1,warm,1,60,536,378,0.59,912,17267463,102,0.111842105263,881
usr_1,warm,2,60,716,1241,0.37,1955,17267463,685,0.350383631714,1902
usr_1,warm,3,60,211,1331,0.14,1540,17267463,663,0.430519480519,1529
usr_1,warm,4,60,434,1578,0.22,2010,17267463,1117,0.555721393035,1982
usr_1,warm,0,3600,326744,47731,0.87,374473,17267463,55768,0.148923954464,348101
usr_1,warm,1,3600,31213,48650,0.39,79861,17267463,45280,0.566985136675,73965
usr_1,warm,2,3600,250250,33814,0.88,284062,17267463,50369,0.17731692377,258966
usr_1,warm,3,3600,6205041,210842,0.97,6415881,17267463,774541,0.120722469759,5845902
usr_1,independent,-5,86400,51960609,832642,0.98,52793259,136045,13869461,0.262712726259,39253584
usr_1,independent,-4,86400,61783618,2177034,0.97,63960652,992436,53314135,0.833545833773,12157465
usr_1,independent,-3,86400,56607028,5600027,0.91,62207055,1198073,45952591,0.738703849587,18998878
prxy_0,warm,0,60,1669,1710,0.49,3377,23065,1405,0.416049748297,3071
prxy_0,warm,1,60,4,1723,0.0,1725,23065,1538,0.891594202899,1725
prxy_0,warm,2,60,6,1833,0.0,1837,23065,1727,0.940119760479,1837
prxy_0,warm,3,60,1,1511,0.0,1510,23065,1420,0.940397350993,1510
prxy_0,warm,4,60,12,1811,0.01,1821,23065,1688,0.926963207029,1818
usr_1,independent,-2,86400,62077010,2495994,0.96,64573004,1564641,47511753,0.735783532697,18364143
